leaid,leaname,fips,stateabb,gsmean_pool,gsgrdslope_pool,gscohslope_pool,gsmathslope_pool,gsmeanse_pool,gsgrdslopese_pool,gscohslopese_pool,gsmathslopese_pool
400790,APACHE JUNCTION UNIFIED DISTRICT,AZ,AZ,-0.732103285,1.012841942,0.062933328,0.02855404,0.04983186,0.043007896,0.033123655,0.096728078
400840,ARLINGTON ELEMENTARY DISTRICT,AZ,AZ,-0.990328545,1.112492612,0.064438639,0.009082375,0.087782145,0.067091702,0.052589832,0.161578705
400910,ASH FORK JOINT UNIFIED DISTRICT,AZ,AZ,-1.584286253,1.289262317,0.27792513,-0.298613801,0.14107527,0.098874863,0.075280844,0.227753511
400960,AVONDALE ELEMENTARY DISTRICT,AZ,AZ,-1.164710571,1.145606624,0.106044602,0.153745276,0.047559479,0.041337532,0.031788543,0.09255129
401000,BAGDAD UNIFIED DISTRICT,AZ,AZ,-1.091412771,0.876733819,0.043432318,-0.461954709,0.09013914,0.06932542,0.052611984,0.16519356
401050,BALSZ ELEMENTARY DISTRICT,AZ,AZ,-1.687341742,1.212313699,0.22593011,0.722237257,0.051858685,0.044508305,0.034233146,0.100329945
401080,BEAVER CREEK ELEMENTARY DISTRICT,AZ,AZ,-1.31760944,1.162928093,0.105160306,0.228546703,0.0823112,0.065373095,0.049355026,0.152926288
401180,BISBEE UNIFIED DISTRICT,AZ,AZ,-1.232556399,1.082689612,0.099603677,-0.481354435,0.072287316,0.059078865,0.04494355,0.136621215
401380,BUCKEYE ELEMENTARY DISTRICT,AZ,AZ,-1.238688391,1.133985628,0.1744339,0.113033832,0.048924581,0.042400246,0.032572627,0.095060785
401460,SIERRA VISTA UNIFIED DISTRICT,AZ,AZ,-0.352798684,1.042461121,0.061014044,-0.193620759,0.048874524,0.042371869,0.03261581,0.094959852
401500,BULLHEAD CITY SCHOOL DISTRICT,AZ,AZ,-1.022794985,1.170566494,0.250041698,0.220708784,0.049647916,0.042802815,0.033038831,0.096395317
401600,CAMP VERDE UNIFIED DISTRICT,AZ,AZ,-1.087817077,1.088866019,0.164166651,-0.00311013,0.057884062,0.048426617,0.037539134,0.111301819
401650,CANON ELEMENTARY DISTRICT,AZ,AZ,-1.06028042,1.070443678,-0.09826622,0.107229651,0.150453071,0.092728638,0.073844428,0.234070931
401680,CARTWRIGHT ELEMENTARY DISTRICT,AZ,AZ,-1.407152578,1.161377881,0.21623839,0.597073318,0.045619426,0.039800215,0.030661675,0.088952687
401710,CASA GRANDE ELEMENTARY DISTRICT,AZ,AZ,-0.593727894,1.16543295,0.111037647,0.493580452,0.047272234,0.041006015,0.031631623,0.092005011
401760,CATALINA FOOTHILLS UNIFIED DISTRICT,AZ,AZ,1.74437727,1.010901419,0.025274486,-0.252331345,0.051808771,0.044863144,0.034519824,0.10040804
401810,CEDAR UNIFIED DISTRICT,AZ,AZ,-2.82401086,0.980197249,-0.102688765,0.467961267,0.116563499,0.084977686,0.064490787,0.198426254
401870,CHANDLER UNIFIED DISTRICT,AZ,AZ,0.782043056,1.171000555,0.148266792,0.2669727,0.045476455,0.039694956,0.030575025,0.088688906
401940,CHINLE UNIFIED DISTRICT,AZ,AZ,-2.564379095,1.102696229,0.095105802,0.198711075,0.05072251,0.043737792,0.033646046,0.098382147
402190,CONCHO ELEMENTARY DISTRICT,AZ,AZ,-0.891988307,0.981315984,0.065790534,-0.120702469,0.204953213,0.112488599,0.082609269,0.271417897
402250,CONTINENTAL ELEMENTARY DISTRICT,AZ,AZ,-0.224687814,0.993936639,0.083893559,-0.076337438,0.074053147,0.058945196,0.046229329,0.139089003
402320,COOLIDGE UNIFIED DISTRICT,AZ,AZ,-1.072454888,0.928478859,0.105769831,-0.105709318,0.048510768,0.042114426,0.032374596,0.094273798
402370,COTTONWOOD-OAK CREEK ELEMENTARY DISTRICT,AZ,AZ,-0.730329804,1.182796295,0.098785917,-0.165833891,0.051892907,0.044887823,0.034324656,0.100544307
402400,CRANE ELEMENTARY DISTRICT,AZ,AZ,-0.589351132,1.21380872,0.13858691,0.332705494,0.047950293,0.04154618,0.032035319,0.093279896
402430,CREIGHTON ELEMENTARY DISTRICT,AZ,AZ,-1.625172406,1.163131481,0.152537293,0.435158321,0.047595314,0.041456008,0.031845936,0.092619178
402530,DOUGLAS UNIFIED DISTRICT,AZ,AZ,-1.835158652,1.049624106,0.099432437,0.475484007,0.049771502,0.043094956,0.03312887,0.096621248
402600,DUNCAN UNIFIED DISTRICT,AZ,AZ,-1.362770891,0.926063049,-0.023040107,-0.131339287,0.089357807,0.068591938,0.052106404,0.164052116
402690,DYSART UNIFIED DISTRICT,AZ,AZ,-0.146109346,1.075609071,0.153841415,0.154804638,0.045642311,0.039810488,0.030659016,0.088995537
402760,ELFRIDA ELEMENTARY DISTRICT,AZ,AZ,-1.897222963,0.962797855,0.063759373,0.01999109,0.509034253,0.145359268,0.098695779,0.375995059
402790,ELOY ELEMENTARY DISTRICT,AZ,AZ,-2.064112602,1.259430816,0.137962303,0.372514554,0.058759185,0.048589728,0.038071361,0.112621357
402860,FLAGSTAFF UNIFIED DISTRICT,AZ,AZ,-0.560244979,1.084091598,0.092519326,-0.028418001,0.047299614,0.04111819,0.031662378,0.092070968
402920,FLORENCE UNIFIED SCHOOL DISTRICT,AZ,AZ,-1.168602768,1.170025305,0.167480223,0.089908179,0.047804529,0.04148958,0.03195421,0.093006282
403010,FLOWING WELLS UNIFIED DISTRICT,AZ,AZ,-0.45074629,1.05579315,0.064571837,0.343114537,0.049400871,0.042829554,0.03293867,0.095947991
403040,FOUNTAIN HILLS UNIFIED DISTRICT,AZ,AZ,0.463734188,1.012559488,0.121701441,-0.242213557,0.057645813,0.048377102,0.037747144,0.110819703
403060,FOWLER ELEMENTARY DISTRICT,AZ,AZ,-1.262715763,1.103336853,0.181761431,0.425504652,0.048987442,0.042301697,0.032538067,0.095185083
403080,FREDONIA-MOCCASIN UNIFIED DISTRICT,AZ,AZ,-1.607699532,0.854649266,-0.216284892,-0.013243604,0.105740049,0.073501747,0.058822245,0.178190802
403150,FORT HUACHUCA ACCOMMODATION DISTRICT,AZ,AZ,0.081108719,1.250903103,0.106588998,-0.609596016,0.0611212,0.05105631,0.039168664,0.116982609
403200,FT THOMAS UNIFIED DISTRICT,AZ,AZ,-2.729271427,1.05552853,0.287111962,0.153807568,0.081068304,0.065370413,0.048995549,0.150878764
403240,GADSDEN ELEMENTARY DISTRICT,AZ,AZ,-2.005613309,1.279376954,0.281917014,0.957985723,0.048538135,0.042152258,0.032407025,0.094393772
403290,GANADO UNIFIED SCHOOL DISTRICT,AZ,AZ,-2.009783874,0.889280413,0.049371057,0.358215907,0.058187773,0.048360315,0.037682953,0.112226127
403310,GILA BEND UNIFIED DISTRICT,AZ,AZ,-3.180744555,1.126535597,0.179405181,0.027648686,0.0885975,0.069937067,0.052400127,0.162725671
403400,GILBERT UNIFIED DISTRICT,AZ,AZ,0.72305475,1.04288382,0.051210731,-0.034138115,0.045355337,0.039594147,0.030515242,0.088464547
403420,GLENDALE ELEMENTARY DISTRICT,AZ,AZ,-1.704233013,1.141567434,0.128957555,0.437006618,0.046356363,0.040328735,0.031085063,0.090322802
403500,GLOBE UNIFIED DISTRICT,AZ,AZ,-1.408735038,1.042874619,0.019614907,0.060298392,0.057228596,0.04880767,0.037344125,0.110115163
403550,GRAND CANYON UNIFIED DISTRICT,AZ,AZ,-1.524403157,1.012545758,-0.008990615,-0.050609668,0.129293619,0.092776219,0.06389252,0.216806767
403730,HAYDEN-WINKELMAN UNIFIED DISTRICT,AZ,AZ,-2.151224723,1.000635716,-0.09563918,-0.227072411,0.103964872,0.07542389,0.057175154,0.18543146
403780,HIGLEY UNIFIED SCHOOL DISTRICT,AZ,AZ,0.669876808,1.177202301,0.251965875,0.045670544,0.047457334,0.041251492,0.031783555,0.092362571
403820,HOLBROOK UNIFIED DISTRICT,AZ,AZ,-0.95707992,0.870024492,0.008780921,0.092027121,0.057476968,0.048563754,0.037433409,0.110600555
403870,HUMBOLDT UNIFIED DISTRICT,AZ,AZ,0.052449888,0.930475691,0.103176992,-0.065632644,0.048168891,0.041827848,0.032189635,0.093669093
403900,HYDER ELEMENTARY DISTRICT,AZ,AZ,-1.198289153,1.010028471,0.039838135,0.292941198,0.362798067,0.134779081,0.097658781,0.347293171
403950,INDIAN OASIS-BABOQUIVARI UNIFIED DISTRICT,AZ,AZ,-3.368892699,1.09894544,0.11099974,0.360611718,0.065391926,0.055305332,0.041326541,0.124934219
403960,ISAAC ELEMENTARY DISTRICT,AZ,AZ,-1.893888493,1.145655623,0.165878547,0.647989213,0.047661919,0.041464972,0.031863529,0.09272726
403990,J O COMBS UNIFIED SCHOOL DISTRICT,AZ,AZ,-0.631372371,1.075134336,0.157414811,-0.051446979,0.04969837,0.042757935,0.03304569,0.096472368
404010,JOSEPH CITY UNIFIED DISTRICT,AZ,AZ,-0.79981703,1.058583316,0.010684566,0.062488075,0.0831061,0.065292759,0.050077347,0.154130348
404060,KAYENTA UNIFIED DISTRICT,AZ,AZ,-2.198400239,1.011880571,0.100536211,0.279470038,0.057220723,0.048073755,0.037009117,0.110227746
404230,KYRENE ELEMENTARY DISTRICT,AZ,AZ,1.077663628,1.067867813,0.021134651,0.033321656,0.045906107,0.04003881,0.030841747,0.089490113
404280,LAKE HAVASU UNIFIED DISTRICT,AZ,AZ,0.529700296,1.051847826,0.00863324,-0.160742776,0.049104573,0.042542441,0.032752676,0.095404487
404290,LAVEEN ELEMENTARY DISTRICT,AZ,AZ,-0.993822781,1.254627649,0.228828481,0.465401795,0.048215187,0.041789048,0.032173842,0.093752694
404320,LIBERTY ELEMENTARY DISTRICT,AZ,AZ,-0.475065835,1.091825351,0.075929162,-0.062259051,0.050090031,0.043012937,0.033246351,0.097236654
404380,LITCHFIELD ELEMENTARY DISTRICT,AZ,AZ,0.214967315,1.229889294,0.208432319,0.15764822,0.046512227,0.040479251,0.031197583,0.090613035
404410,LITTLEFIELD UNIFIED DISTRICT,AZ,AZ,-1.734953922,0.965934962,0.160655346,0.027108301,0.079927487,0.063592766,0.048964667,0.14858914
404440,LITTLETON ELEMENTARY DISTRICT,AZ,AZ,-1.324601402,1.367468239,0.311790927,0.382160874,0.048397468,0.041918184,0.032230399,0.094099749
404500,MADISON ELEMENTARY DISTRICT,AZ,AZ,0.599390233,1.10673749,0.079319732,0.096237764,0.048500674,0.042074026,0.032387767,0.09428974
404530,MAINE CONSOLIDATED SCHOOL DISTRICT,AZ,AZ,0.893899907,1.017019188,0.035094158,-0.068068141,0.529235624,0.143843118,0.098588747,0.379703873
404570,MAMMOTH-SAN MANUEL UNIFIED DISTRICT,AZ,AZ,-0.690371664,0.904142379,0.06862706,-0.275631365,0.067024901,0.054428635,0.04220555,0.126973714
404630,MARANA UNIFIED DISTRICT,AZ,AZ,0.100392781,1.0173821,0.100906118,-0.159808916,0.04667904,0.040615498,0.031299633,0.090922043
404720,MARICOPA UNIFIED SCHOOL DISTRICT,AZ,AZ,-0.769475236,0.986939425,0.189990434,0.016870854,0.048478276,0.041884902,0.032324972,0.094214189
404770,ALTAR VALLEY ELEMENTARY DISTRICT,AZ,AZ,-1.41836431,1.327298592,0.192918878,0.522810044,0.065458815,0.054532953,0.041693706,0.12458726
404820,MAYER UNIFIED SCHOOL DISTRICT,AZ,AZ,-1.600864944,0.928972149,0.107622003,0.177912462,0.081323243,0.064771509,0.049121927,0.151378101
404970,MESA UNIFIED DISTRICT,AZ,AZ,-0.131237828,1.106498204,0.078220185,0.205617522,0.044972092,0.039279331,0.030264129,0.087748362
405030,MIAMI UNIFIED DISTRICT,AZ,AZ,-1.383165294,1.139483714,0.049324685,0.222693215,0.063292458,0.052712463,0.040482157,0.120798701
405190,MOHAVE VALLEY ELEMENTARY DISTRICT,AZ,AZ,-0.7455827,1.216623999,0.200959419,0.023240095,0.053096341,0.045455983,0.035089743,0.102695399
405220,MOHAWK VALLEY ELEMENTARY DISTRICT,AZ,AZ,-0.968101224,0.896388984,0.046418292,0.033388185,0.207228305,0.12061994,0.08070958,0.284800695
405320,MORENCI UNIFIED DISTRICT,AZ,AZ,-0.048794739,0.811456556,0.042079764,0.354376948,0.063627073,0.053007375,0.040901002,0.121420101
405340,MORRISTOWN ELEMENTARY DISTRICT,AZ,AZ,-1.038222608,1.027118813,0.071118928,-0.244702483,0.226337481,0.128146427,0.087538101,0.28173527
405400,MURPHY ELEMENTARY DISTRICT,AZ,AZ,-1.731050572,1.185293988,0.071521743,0.445820342,0.053692471,0.045938525,0.035288255,0.103806363
405430,NACO ELEMENTARY DISTRICT,AZ,AZ,-2.916545483,1.073280808,0.012120143,0.374651258,0.086812436,0.066810715,0.051757213,0.159685295
405460,NADABURG UNIFIED SCHOOL DISTRICT,AZ,AZ,-1.053238591,1.012748546,0.151489679,-0.059644912,0.064369371,0.053523288,0.04095728,0.122674771
405530,NOGALES UNIFIED DISTRICT,AZ,AZ,-0.335115751,1.241745883,0.173770422,0.382636872,0.04920019,0.042412794,0.032744917,0.095584837
405640,ORACLE ELEMENTARY DISTRICT,AZ,AZ,-0.881666966,1.144688566,-0.050093759,-0.074269068,0.073099259,0.059875518,0.045675899,0.137172679
405670,OSBORN ELEMENTARY DISTRICT,AZ,AZ,-1.292192323,1.261619467,0.15881931,0.662587663,0.050742404,0.04382026,0.033583433,0.098403002
405820,PAGE UNIFIED DISTRICT,AZ,AZ,-1.711218972,1.118735711,0.034174242,0.39346981,0.055696229,0.047895806,0.036539312,0.107430259
405850,PALO VERDE ELEMENTARY DISTRICT,AZ,AZ,-0.55019584,1.229358623,0.206890956,0.565740044,0.075151698,0.059451291,0.046626166,0.14106502
405880,PALOMINAS ELEMENTARY DISTRICT,AZ,AZ,0.164810925,1.109775371,0.155540263,0.125620856,0.059811095,0.050730458,0.038874218,0.114838626
405930,PARADISE VALLEY UNIFIED DISTRICT,AZ,AZ,0.440005416,1.088593412,0.106790251,-0.039605636,0.045594906,0.039780612,0.030640583,0.088908686
405980,PARKER UNIFIED SCHOOL DISTRICT,AZ,AZ,-1.360848312,1.086136496,0.04259113,0.128007319,0.058179975,0.04940275,0.037746343,0.111650991
406070,PAYSON UNIFIED DISTRICT,AZ,AZ,-0.411054942,0.859044212,-0.008994076,-0.136371557,0.054578499,0.046398087,0.035868172,0.105412606
406120,PEACH SPRINGS UNIFIED DISTRICT,AZ,AZ,-4.094941669,0.908403959,0.061754996,0.302323074,0.317070466,0.135097193,0.078862484,0.283903494
406210,PENDERGAST ELEMENTARY DISTRICT,AZ,AZ,-0.879475133,1.238870606,0.103332942,0.191669134,0.046539694,0.040512228,0.031204195,0.090664991
406250,PEORIA UNIFIED SCHOOL DISTRICT,AZ,AZ,0.123556104,1.109535366,0.089802677,0.074823832,0.045358625,0.039605184,0.030496363,0.088470849
406300,PHOENIX ELEMENTARY DISTRICT,AZ,AZ,-1.463761988,1.327902695,0.205933467,0.130783943,0.04695067,0.040845925,0.031497594,0.091417131
406360,PICACHO ELEMENTARY DISTRICT,AZ,AZ,-1.685907461,1.221626043,-0.101273423,0.599374386,0.11786779,0.079183774,0.061609948,0.203918547
406440,PIMA UNIFIED DISTRICT,AZ,AZ,-0.441371288,1.191947311,0.223876149,-0.263897698,0.072890962,0.057509627,0.044715666,0.136860998
406510,PINE STRAWBERRY ELEMENTARY DISTRICT,AZ,AZ,0.021795623,0.988083493,0.042784703,-0.088909837,0.507292843,0.140889809,0.098831846,0.380392529
406580,BLUE RIDGE UNIFIED DISTRICT,AZ,AZ,-0.208116082,1.219080503,0.117208539,0.504762693,0.057253482,0.048554663,0.03728816,0.110310028
406630,POMERENE ELEMENTARY DISTRICT,AZ,AZ,-0.619070457,0.949972426,0.022429212,-0.379507509,0.381634997,0.12213726,0.096826609,0.35779445
406730,PRESCOTT UNIFIED DISTRICT,AZ,AZ,0.582948909,1.198213417,0.08737277,-0.245521966,0.050066554,0.043433904,0.033265844,0.09723323
406740,SANDERS UNIFIED DISTRICT,AZ,AZ,-2.822280679,1.074112773,0.054261828,0.543143459,0.065123878,0.054679345,0.041436159,0.124289744
406780,QUARTZSITE ELEMENTARY DISTRICT,AZ,AZ,-1.854887637,1.194562536,0.140771035,0.184665895,0.096859414,0.073413972,0.055782589,0.174517433
406810,QUEEN CREEK UNIFIED DISTRICT,AZ,AZ,0.606036207,1.008616871,0.144277146,-0.000102949,0.049227044,0.042475414,0.032772998,0.095562735
406850,RAY UNIFIED DISTRICT,AZ,AZ,-0.839731472,0.955285296,0.013803182,-0.102175169,0.079833022,0.064072158,0.048811859,0.148876683
406870,RED MESA UNIFIED DISTRICT,AZ,AZ,-2.557641506,1.13519234,0.100126408,0.655959377,0.067617644,0.057159664,0.042183599,0.126167499
406900,RED ROCK ELEMENTARY DISTRICT,AZ,AZ,-0.831258628,1.066207801,0.146251813,-0.159770739,0.098870118,0.072453696,0.056564947,0.173493381
406960,SAN CARLOS UNIFIED DISTRICT,AZ,AZ,-4.448709505,0.977824703,-0.015300889,0.313477404,0.069403726,0.056977122,0.042138921,0.131319088
407020,RIVERSIDE ELEMENTARY DISTRICT,AZ,AZ,-2.092773177,1.184354135,0.230499503,0.335033203,0.064474853,0.053407233,0.041354404,0.123127268
407080,ROOSEVELT ELEMENTARY DISTRICT,AZ,AZ,-1.953033918,1.124248481,0.131277805,0.27772243,0.046313827,0.040350231,0.031058535,0.090246711
407130,ROUND VALLEY UNIFIED DISTRICT,AZ,AZ,-0.743255681,1.165995082,0.09926165,0.003748234,0.062846269,0.052433053,0.04029325,0.119812449
407170,SADDLE MOUNTAIN UNIFIED SCHOOL DISTRICT,AZ,AZ,-1.411049911,1.390186163,0.33439468,0.412047172,0.0621832,0.051704787,0.039562786,0.118739526
407200,SACATON ELEMENTARY DISTRICT,AZ,AZ,-2.985082457,1.048423903,0.341806852,0.381628537,0.068414377,0.057581203,0.043124561,0.130288095
407240,SAFFORD UNIFIED DISTRICT,AZ,AZ,-0.30674198,1.144212471,0.11762869,-0.039010826,0.054149495,0.045125463,0.036344782,0.103929715
407300,SAHUARITA UNIFIED DISTRICT,AZ,AZ,0.034120258,1.014177591,0.048453699,-0.213028243,0.049832073,0.042955716,0.033199641,0.096721236
407500,SANTA CRUZ ELEMENTARY DISTRICT,AZ,AZ,-0.289609631,1.247557891,0.109336178,-0.041911968,0.10628522,0.084049494,0.061423363,0.189142098
407520,SANTA CRUZ VALLEY UNIFIED DISTRICT,AZ,AZ,-0.700661617,1.338843279,0.184272188,0.199166795,0.052241095,0.044837104,0.034596774,0.101164154
407570,SCOTTSDALE UNIFIED DISTRICT,AZ,AZ,1.086414044,0.99083319,0.006892605,0.062635582,0.046077424,0.040187543,0.03094882,0.089808123
407700,SHOW LOW UNIFIED DISTRICT,AZ,AZ,-0.516749595,0.979556767,0.072335386,-0.201784171,0.053773348,0.045725244,0.035314059,0.103969041
407750,DEER VALLEY UNIFIED DISTRICT,AZ,AZ,0.598907421,1.140729967,0.141682125,-0.163402306,0.045360496,0.039591163,0.03050254,0.088472015
407820,SNOWFLAKE UNIFIED DISTRICT,AZ,AZ,-0.06473425,1.128613369,0.16648791,0.13945862,0.055034076,0.046776009,0.036055911,0.106203867
407860,SOLOMON ELEMENTARY DISTRICT,AZ,AZ,-0.227558257,0.947784904,-0.018034796,0.09111504,0.194790566,0.10286003,0.085924335,0.2818996
407890,SOMERTON ELEMENTARY DISTRICT,AZ,AZ,-1.38019968,1.083188553,0.240987127,0.389815319,0.052129212,0.044755298,0.03440559,0.100912652
407920,SONOITA ELEMENTARY DISTRICT,AZ,AZ,0.236468334,0.99710509,0.042303019,-0.207988526,0.434082051,0.136031234,0.098148008,0.357502573
408020,ST DAVID UNIFIED DISTRICT,AZ,AZ,-0.134048541,1.065960493,0.151962275,0.040463435,0.087256383,0.066125961,0.050956096,0.16076217
408080,ST JOHNS UNIFIED DISTRICT,AZ,AZ,-0.14774558,1.271412858,0.225742688,-0.302890326,0.071388287,0.057568976,0.044813704,0.134829604
408130,STANFIELD ELEMENTARY DISTRICT,AZ,AZ,-1.673654336,1.307682401,0.142436934,0.637019095,0.06954446,0.056897246,0.043840581,0.131370577
408170,SUNNYSIDE UNIFIED DISTRICT,AZ,AZ,-1.589266665,0.899910181,0.046588891,0.221742043,0.046100013,0.04019157,0.030948557,0.089847545
408230,SUPERIOR UNIFIED SCHOOL DISTRICT,AZ,AZ,-1.851434846,0.943257219,0.097920705,-0.238853612,0.087803256,0.068001043,0.052140651,0.161694162
408280,TANQUE VERDE UNIFIED DISTRICT,AZ,AZ,1.419864305,0.922548353,0.019333103,-0.169553031,0.055648833,0.048130758,0.03640992,0.107237984
408310,TEMPE SCHOOL DISTRICT,AZ,AZ,-0.786788403,1.056757026,0.09115649,-0.01258012,0.046243798,0.040267291,0.031022439,0.090107013
408410,THATCHER UNIFIED DISTRICT,AZ,AZ,0.527283954,0.94936111,-0.015995823,-0.225962955,0.062120043,0.05189807,0.039633689,0.118741841
408490,TOLLESON ELEMENTARY DISTRICT,AZ,AZ,-1.29411031,1.144071722,0.07841246,0.329272132,0.051513105,0.0443525,0.034127078,0.099811921
408550,TOLTEC ELEMENTARY DISTRICT,AZ,AZ,-1.738833474,0.91757003,0.079431401,0.220762191,0.058917231,0.050244852,0.038155933,0.112974625
408600,TOMBSTONE UNIFIED DISTRICT,AZ,AZ,-0.986862754,1.0690849,0.232642854,-0.360461501,0.071987913,0.059273048,0.044814976,0.135604965
408640,TOPOCK ELEMENTARY DISTRICT,AZ,AZ,0.861869785,1.015383954,0.072583844,-0.004368221,0.579434653,0.144947392,0.094730767,0.377537566
408680,TUBA CITY UNIFIED DISTRICT,AZ,AZ,-2.389959818,1.05212235,0.15724548,0.43637964,0.060143489,0.050101204,0.038651164,0.115394825
408800,TUCSON UNIFIED DISTRICT,AZ,AZ,-1.230644678,1.007290416,0.113418281,-0.144110888,0.045101087,0.039375016,0.030333296,0.087988513
408820,UNION ELEMENTARY DISTRICT,AZ,AZ,-1.473167348,1.104943496,0.248932654,0.247318162,0.052039497,0.044609569,0.034366169,0.100750447
408850,VAIL UNIFIED DISTRICT,AZ,AZ,1.381070916,1.093354172,0.026923963,0.208064367,0.047514343,0.041295447,0.031807673,0.092462729
409060,WASHINGTON ELEMENTARY SCHOOL DISTRICT,AZ,AZ,-1.094995876,1.091280629,0.060086787,0.075045994,0.045464326,0.03965826,0.030559108,0.088665932
409090,WELLTON ELEMENTARY DISTRICT,AZ,AZ,-1.574008022,1.053879492,0.291833192,0.124945584,0.081562941,0.064338295,0.049840668,0.151811933
409160,WHITERIVER UNIFIED DISTRICT,AZ,AZ,-2.869895711,1.234439981,0.236497831,0.293305693,0.057615024,0.049384319,0.037066326,0.110366946
409190,WICKENBURG UNIFIED DISTRICT,AZ,AZ,-0.370509287,1.127739115,0.174598916,0.027756719,0.064288244,0.052824282,0.04065554,0.122515499
409250,WILLCOX UNIFIED DISTRICT,AZ,AZ,-1.725485612,1.099110618,0.118476404,0.339186584,0.066304289,0.055007679,0.042329229,0.126171712
409310,WILLIAMS UNIFIED DISTRICT,AZ,AZ,-1.453059675,1.06763872,0.12398043,0.000631039,0.07567516,0.060879124,0.046404358,0.141756055
409390,WILSON ELEMENTARY DISTRICT,AZ,AZ,-1.155113883,1.330426718,0.176726976,0.651687035,0.059529175,0.05040824,0.038461175,0.114025061
409430,WINDOW ROCK UNIFIED DISTRICT,AZ,AZ,-2.561172497,0.902364606,0.014406179,0.100129984,0.054307922,0.046510647,0.035588308,0.104915934
409460,WINSLOW UNIFIED DISTRICT,AZ,AZ,-1.030104202,1.022907644,0.111524165,0.12433784,0.055390084,0.046826304,0.036398225,0.106901247
409600,YUMA ELEMENTARY DISTRICT,AZ,AZ,-1.131817846,1.073723525,0.209778679,0.2078909,0.04652253,0.040504976,0.031192966,0.090632566
409733,SEDONA-OAK CREEK JUSD #9,AZ,AZ,-0.241117263,1.114674813,-0.138327018,-0.35736643,0.06393294,0.052551271,0.040667182,0.122143742
500001,DEWITT SCHOOL DISTRICT,AR,AR,-0.59631707,0.789421392,0.112399676,-0.130524851,0.062034473,0.05200348,0.039849648,0.118025422
500006,WARREN SCHOOL DISTRICT,AR,AR,-0.805170643,0.995258458,-0.032381619,0.368892139,0.059255966,0.05013969,0.038822776,0.11360927
500009,CORNING SCHOOL DISTRICT,AR,AR,-0.206716149,0.916168632,0.065408363,-0.020022029,0.06582552,0.0545683,0.042006508,0.124929315
