LEAID,NAME_LEA15,CBSA,NAME_CBSA15,COUNT,LANDAREA,leaname,fips,stateabb,gsmean_pool,gsgrdslope_pool,gscohslope_pool,gsmathslope_pool,gsmeanse_pool,gsgrdslopese_pool,gscohslopese_pool,gsmathslopese_pool,median_sale_price,median_sale_price_per_sqft,total_sales,district_name,percent_under_30,total_population,percent_drive_alone,mean_commute_time,pop_density
2507620,Melrose School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,4.678717816453202,MELROSE,MA,MA,1.799878832,1.042820099,0.133781054,-0.158312739,0.050062799,0.04363262,0.033411004,0.097075859,44e4,265.34653465346537,1144,"Melrose School District, Massachusetts",0.44770566349731294,27681.0,0.6963007159904535,31.32802811078958,5916.364501115426
2507740,Methuen School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,22.24991081039761,METHUEN,MA,MA,0.309186923,0.857176224,-0.052041856,0.290367431,0.046865262,0.040853208,0.031521789,0.091247427,27e4,159.4387755102041,1929,"Methuen School District, Massachusetts",0.5974511187679024,48607.0,0.8470182197608155,27.131055668562414,2184.593026650941
2507770,Middleborough School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,69.07598259142515,MIDDLEBOROUGH,MA,MA,0.57873116,0.936770061,0.026521694,0.094334673,0.049442927,0.042878744,0.033065489000000003,0.095967126,255e3,152.77777777777777,855,"Middleborough School District, Massachusetts",0.4685211021974189,23708.0,0.8774052600621797,32.010376700383674,343.2162541969114
2507830,Middleton School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,13.45428434417457,MIDDLETON,MA,MA,2.490004735,1.058129353,0.046512037,-0.054626193,0.087861327,0.066679648,0.042831272,0.127663025,45e4,218.77781073865322,417,"Middleton School District, Massachusetts",0.5605656350053362,9436.0,0.8528901017117341,28.41248665955176,701.3379350857555
2507920,Millis School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,12.021676162206155,MILLIS,MA,MA,1.552973004,0.932094021,0.004115784,0.059701893,0.055736353,0.047600188,0.036894047,0.107103451,349900.0,189.59435626102294,356,"Millis School District, Massachusetts",0.4655260469867211,8051.0,0.8809815950920246,32.21782431052094,669.7069436382591
2507980,Milton School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,13.008902743950935,MILTON,MA,MA,2.353995725,1.125332923,0.160078931,0.266868984,0.050074976,0.04334709,0.033395515,0.097094394,535e3,280.95238095238096,874,"Milton School District, Massachusetts",0.46419964238513567,27303.0,0.6770909623553537,31.60965560133717,2098.7934599400196
2508220,Nahant School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,1.0459229926934024,NAHANT,MA,MA,1.897717867,1.000547983,0.082840011,-0.46159558,0.136274517,0.089707516,0.059906168,0.184371776,45e4,265.214963707426,117,"Nahant School District, Massachusetts",0.45696489241223104,3454.0,0.7722666666666667,36.67893544733862,3302.3463717012783
2508340,Natick School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,14.953646889483656,NATICK,MA,MA,2.48839491,0.952843334,0.02234529,0.116853639,0.048810772,0.042368362,0.032648913,0.094770902,458e3,263.21709786276716,1517,"Natick School District, Massachusetts",0.4685480753299829,34892.0,0.7830287206266319,31.3348428784448,2333.3438496891517
2508370,Needham School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,12.286364647249336,NEEDHAM,MA,MA,2.727404527,1.195045174,0.059491229,0.068497262,0.048199515,0.041853214,0.032329172,0.093661072,8e5,334.97402242275086,1144,"Needham School District, Massachusetts",0.5030797773654917,29853.0,0.7223285050560262,29.64378478664193,2429.7667257241524
2508580,Newburyport School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,8.348166864093585,NEWBURYPORT,MA,MA,1.710535803,1.30261419,0.094216903,-0.175128288,0.051254146,0.044256865,0.034106896,0.099214906,429e3,272.62180974477957,1038,"Newburyport School District, Massachusetts",0.48622071142406215,17766.0,0.73215859030837,32.82566468374408,2128.1318748447143
2508610,Newton School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,17.837262566467462,NEWTON,MA,MA,3.073700982,1.176159294,0.105344767,0.350781661,0.046894638,0.040883571,0.031513185,0.091284493,825e3,378.7878787878788,2936,"Newton School District, Massachusetts",0.5267557691345047,87675.0,0.6402725242674201,27.56357310907544,4915.272154193746
2508640,Norfolk School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,14.903888743886068,NORFOLK,MA,MA,2.748234649,1.205251439,0.109805204,-0.364179148,0.085957361,0.06622526,0.042326128,0.125306921,464900.0,209.90447461035697,497,"Norfolk School District, Massachusetts",0.4023428700157693,11660.0,0.7160314830157415,37.67064654201397,782.3461514219375
2508700,North Andover School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,26.306494856346816,NORTH ANDOVER,MA,MA,1.882835359,1.168950882,0.106243123,0.032779223,0.048566787,0.04207229,0.032485377,0.094328885,396e3,198.88991674375578,1327,"North Andover School District, Massachusetts",0.5043465868604817,29271.0,0.8194519075765717,31.17037195382642,1112.6909974073553
2508790,North Middlesex School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,79.10257267601241,NORTH MIDDLESEX,MA,MA,1.261727054,0.963544787,0.018210102,0.02460846,0.048787562,0.04239955,0.032666954,0.094799249,26e4,138.3061383061383,863,"North Middlesex School District, Massachusetts",0.4407933439784856,24412.0,0.8816854467544835,34.73737288847802,308.6119600684347
2508820,North Reading School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,13.139767829040135,NORTH READING,MA,MA,2.167492025,0.942777335,0.030291539,0.132647668,0.049994872,0.043235774,0.033425711,0.096965537,425e3,233.65122615803816,644,"North Reading School District, Massachusetts",0.43400129282482225,15396.0,0.8529230769230769,35.51454427925016,1171.7102006911703
2509030,Norwell School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,20.927768777307072,NORWELL,MA,MA,2.640596759,1.017092928,0.02860636,-0.422119487,0.050481508,0.043224487,0.033661633,0.097863093,569e3,243.56617647058823,496,"Norwell School District, Massachusetts",0.43799699118848057,10740.0,0.7647178237921234,38.69331614012465,513.1937434078433
2509060,Norwood School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,10.368380857363043,NORWOOD,MA,MA,1.368832952,0.962908097,0.096505979,-0.10740432,0.050105351,0.043499039,0.033285453,0.097144914,375e3,243.39542760372566,889,"Norwood School District, Massachusetts",0.4985022964787326,28962.0,0.7837136929460581,29.746056047393996,2793.3001688911545
2509150,Old Rochester School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,64.94334452514836,OLD ROCHESTER,MA,MA,1.81102416,1.010503963,0.023970208,0.433534571,0.201910944,0.101684787,0.052846752,0.161279174,405e3,201.82992465016147,706,"Old Rochester School District, Massachusetts",0.6205033601264989,16540.0,0.87625,28.460271445513243,254.683526401926
2509360,Peabody School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,16.211696733730033,PEABODY,MA,MA,0.885193451,0.814011686,-0.084551443,-0.109911224,0.047399579,0.041291945,0.031786198,0.092237925,325e3,206.18556701030928,1510,"Peabody School District, Massachusetts",0.6179686574823353,52065.0,0.8212305355108241,26.67331149094067,3211.5700691386382
2509420,Pembroke School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,21.777694722909892,PEMBROKE,MA,MA,1.750380906,1.005041048,0.044869739,0.454506629,0.049517537,0.042877645,0.033138915,0.096132702,32e4,189.38325991189427,697,"Pembroke School District, Massachusetts",0.49027072758037227,18081.0,0.8231898734177215,35.113155668358715,830.2531663729766
2509450,Pentucket School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,30.793304447742614,PENTUCKET,MA,MA,1.796916485,1.000697551,-0.007241901,-0.069996129,0.049727151,0.042948389,0.033190994,0.096446475,361100.0,186.93693693693695,769,"Pentucket School District, Massachusetts",0.4887298747763864,17674.0,0.8286252354048964,34.11091234347048,573.9559399996657
2509690,Plainville School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,10.997206550763938,PLAINVILLE,MA,MA,1.932534951,1.23340605,-0.004697645,-0.193651034,0.091839022,0.069514976,0.044145377,0.132213585,315e3,184.07534246575344,346,"Plainville School District, Massachusetts",0.5481878088962109,8735.0,0.8036833855799373,30.07001647446458,794.2926196465056
2509720,Plymouth School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,96.44847003152135,PLYMOUTH,MA,MA,1.415484626,0.934537936,-0.004812524,-0.170622612,0.046416779,0.040513191,0.031214163,0.090414172,299e3,177.69607843137254,3054,"Plymouth School District, Massachusetts",0.533532258651432,57848.0,0.8085054508724879,33.19129580437393,599.781416761656
2509780,Plympton School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,14.673978412255194,PLYMPTON,MA,MA,1.614485747,1.161803781,0.107223674,-0.2110089,0.115634258,0.083667432,0.053769813,0.166137985,334699.0,167.758689572513,119,"Plympton School District, Massachusetts",0.4807142857142857,2868.0,0.8716540837336993,33.510714285714286,195.44801821466132
2509870,Quincy School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,16.56925360271938,QUINCY,MA,MA,1.050561615,1.006673841,0.028526273,0.064982974,0.047073486,0.041091114,0.031612645,0.09161616,35e4,262.8120893561104,3014,"Quincy School District, Massachusetts",0.4052159508706719,93177.0,0.5929344050808772,34.095188073209165,5623.4880721909885
2509930,Randolph School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,9.831293040739949,RANDOLPH,MA,MA,-0.20343251,0.921789117,-0.008173814,0.293936097,0.051268031,0.044302158,0.034140564,0.09935011,265e3,169.17,1067,"Randolph School District, Massachusetts",0.3971161581781051,33409.0,0.7515378120853938,36.8141592920354,3398.230513682815
2509990,Reading School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,9.953358085056763,READING,MA,MA,2.311369306,1.110105072,-0.041600508,0.126529452,0.04838185,0.042064057,0.032444678,0.094008483,444e3,274.0026304252521,1074,"Reading School District, Massachusetts",0.5082430522845031,25357.0,0.8198375958108826,30.247684094834355,2547.5824122181566
2510050,Revere School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,5.677470706427981,REVERE,MA,MA,0.731029642,0.919703074,0.018022805,0.14890127,0.04734932,0.041302238,0.03180042,0.092104824,31e4,187.77739842949813,1382,"Revere School District, Massachusetts",0.45074514242595737,53095.0,0.5910068208778173,31.946236559139784,9351.875640659198
2510140,Rochester School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,33.58960852328273,ROCHESTER,MA,MA,2.041414538,1.213401729,-0.008658431,-0.107660157,0.090435341,0.069738827,0.044428272,0.132927036,371770.0,176.1904761904762,205,"Rochester School District, Massachusetts",0.5859546452084857,5385.0,0.8883786647827623,32.37564008778347,160.31743853958204
2510170,Rockland School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,10.027454181254885,ROCKLAND,MA,MA,0.50207988,0.954830802,0.094361396,0.138034017,0.052403298,0.045090363,0.034810204,0.101372816,255e3,176.99115044247787,649,"Rockland School District, Massachusetts",0.5381481889243642,17663.0,0.8285311958405546,30.885720576901903,1761.4640446843273
2510200,Rockport School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,6.9915644396808,ROCKPORT,MA,MA,1.770137922,0.982734674,-0.036871109,-0.101789263,0.061924785,0.051334841,0.040107602,0.118551765,39e4,280.7692307692308,351,"Rockport School District, Massachusetts",0.6215074723846654,7111.0,0.7214823393167342,29.926900584795323,1017.082809055058
2510380,Salem School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,8.27983990659416,SALEM,MA,MA,0.037104489,0.940368457,0.006653288,0.23599462,0.049649517,0.043163057,0.033206219,0.096391956,294e3,198.46153846153845,1991,"Salem School District, Massachusetts",0.5910139356078808,42499.0,0.6518267929634641,29.130706391158096,5132.82871159783
2510500,Saugus School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,10.799207563896053,SAUGUS,MA,MA,0.751588477,0.851153402,0.097208268,0.314672937,0.049911112,0.043139244,0.033310187,0.096826289,33e4,215.8920539730135,944,"Saugus School District, Massachusetts",0.5534269902085994,27620.0,0.7931538300981006,28.843479494820492,2557.595067654712
2510560,Scituate School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,17.63473768990436,SCITUATE,MA,MA,2.732160054,1.073069811,0.047749675,-0.070936354,0.050480651,0.043606799,0.033666329,0.097793822,49e4,253.82262996941895,946,"Scituate School District, Massachusetts",0.4443878849580046,18312.0,0.7591311734012862,39.32234665309239,1038.4050118581217
2510620,Sharon School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,23.43770357237177,SHARON,MA,MA,2.913952364,1.048806097,0.07866533,0.070477965,0.051547312,0.044378688,0.034303114,0.099807449,46e4,235.35062439961575,671,"Sharon School District, Massachusetts",0.33253642987249543,17995.0,0.7177445389002475,38.21379781420765,767.7799979180726
2510710,Sherborn School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,15.81741498416209,SHERBORN,MA,MA,2.894998642,1.078280842,0.102940333,-0.521641925,0.143303275,0.091130891,0.05182663,0.155048592,731e3,252.128356254093,215,"Sherborn School District, Massachusetts",0.3911637931034483,4245.0,0.7904903417533432,34.05172413793103,268.3750792560289
2510830,Silver Lake School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,49.032527563834265,SILVER LAKE,MA,MA,1.629731359,1.075136044,0.111647044,0.390387411,0.199220565,0.100583404,0.051567057,0.156942157,323e3,181.4785992217899,1005,"Silver Lake School District, Massachusetts",0.4891190807799443,23510.0,0.8493960849645981,32.85558844011142,479.47762777256173
2510890,Somerville School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,4.122082805016858,SOMERVILLE,MA,MA,0.061701012,0.949880697,0.020458724,0.166779861,0.049388646,0.042760406,0.032989233,0.095830062,567500.0,406.33608815427,2081,"Somerville School District, Massachusetts",0.4697440040823269,78595.0,0.39795960091593063,29.71476866814084,19066.8173633835
2511220,Stoneham School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,6.0191792394404935,STONEHAM,MA,MA,1.558273385,1.130134465,0.159883578,-0.182928817,0.05173983,0.044781957,0.034409389,0.100116995,388700.0,245.23809523809524,827,"Stoneham School District, Massachusetts",0.5667360027734443,21752.0,0.8388266037258704,27.250823366267984,3613.7817358005664
2511250,Stoughton School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,16.089232073662135,STOUGHTON,MA,MA,1.224055465,1.010749959,6.92021e-4,0.42202344,0.049410821,0.042725446,0.033077242,0.095938606,284300.0,175.26071842410198,1062,"Stoughton School District, Massachusetts",0.46874117979113744,28110.0,0.7951873120043752,33.726009031893874,1747.1312410252137
2511340,Sudbury School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,24.271854541411017,SUDBURY,MA,MA,3.268299383,1.074951754,-0.018149855,0.004134997,0.049640487,0.042896816,0.033143746,0.096309794,675e3,242.600679281902,806,"Sudbury School District, Massachusetts",0.390721513996583,18397.0,0.7977357609710551,33.83493231699303,757.956091431426
2511430,Swampscott School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,3.023421344037114,SWAMPSCOTT,MA,MA,1.997882705,1.018194028,0.074861931,-0.14070662,0.052068103,0.044737193,0.034559832,0.100769128,407e3,219.77052074139453,711,"Swampscott School District, Massachusetts",0.48296593186372744,14036.0,0.7344173441734417,32.352562267391924,4642.422739947325
2511580,Tewksbury School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,20.70176039425665,TEWKSBURY,MA,MA,1.200859395,1.113953103,0.144951808,-0.012780846,0.048445992,0.042145825,0.032510487,0.09414824,332e3,205.88235294117646,1281,"Tewksbury School District, Massachusetts",0.505318810115294,30115.0,0.878799179563677,29.80794955092681,1454.707204917457
2511670,Topsfield School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,11.921751374909846,TOPSFIELD,MA,MA,2.604829346,1.044215043,-0.079201839,-0.581198514,0.090686912,0.069952963,0.045068644,0.13384656,530900.0,216.34615384615384,253,"Topsfield School District, Massachusetts",0.4929139301762876,6379.0,0.8671171171171171,31.448323539578293,535.0723899027997
2511740,Triton School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,56.962933418996506,TRITON,MA,MA,1.742480597,1.052847094,0.012882675,0.180198265,0.050733734,0.04392239,0.03377142,0.098254565,38e4,206.57142857142858,967,"Triton School District, Massachusetts",0.5077705014172612,21607.0,0.8017540654120227,32.866288730329394,379.3168417270152
2511760,Tyngsborough School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,16.775188533692045,TYNGSBOROUGH,MA,MA,1.543950323,1.134405485,0.10662729,0.177127094,0.050801986,0.044110035,0.033991194,0.098536742,3e5,162.76265931794694,512,"Tyngsborough School District, Massachusetts",0.5104841196423066,12053.0,0.8811469321051849,29.136601911810054,718.5016118174893
2511910,Wakefield School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,7.356022112843769,WAKEFIELD,MA,MA,1.78165473,0.947407976,0.020772956,0.165149587,0.049250501,0.042665029,0.03292924,0.095616535,415e3,249.95,1036,"Wakefield School District, Massachusetts",0.5160537069468768,26157.0,0.7864363942712721,29.28415061295972,3555.8620676696073
2511970,Walpole School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,20.433338301181326,WALPOLE,MA,MA,2.159433782,1.018875531,0.06229522,-0.32408618,0.049322031,0.042629129,0.033001426,0.095719172,416500.0,222.79549718574108,956,"Walpole School District, Massachusetts",0.48549631120053655,24796.0,0.7874287549169142,32.641264252179745,1213.5070459126325
2512000,Waltham School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,12.729488321953596,WALTHAM,MA,MA,0.922176625,1.049530745,0.011963324,-0.174181595,0.04903685,0.042367522,0.032780698,0.095206425,43e4,283.9007501442585,2165,"Waltham School District, Massachusetts",0.605486254087441,62438.0,0.6956383409498467,25.3421339469541,4904.988984696098
2512060,Wareham School District,14460,"Boston-Cambridge-Newton, MA-NH",1.0,35.86365496674117,WAREHAM,MA,MA,0.372704287,0.814494674,0.014730657,0.160703282,0.050103874,0.043327794,0.033405812,0.097199391,212e3,174.28571428571428,1090,"Wareham School District, Massachusetts",0.6233006042296072,22360.0,0.8783206390488575,27.471204682779454,623.4724269106415
